x,y,width
1.4,-2.215142524,0.18
1.4,-2.226660072,0.18
1.4,-2.23817762,0.18
1.4,-2.249695168,0.18
1.4,-2.26121272,0.18
1.4,-2.272730268,0.18
1.4,-2.284247816,0.18
1.4,-2.295765364,0.18
1.4,-2.307282912,0.18
1.4,-2.318800464,0.18
1.4,-2.330318012,0.18
1.4,-2.34183556,0.18
1.4,-2.353353108,0.18
1.4,-2.364870656,0.18
1.4,-2.376388208,0.18
1.4,-2.387905756,0.18
1.4,-2.399423304,0.18
1.4,-2.410940852,0.18
1.4,-2.422458404,0.18
1.4,-2.433975952,0.18
1.4,-2.4454935,0.18
1.4,-2.457011048,0.18
1.4,-2.468528596,0.18
1.4,-2.480046148,0.18
1.4,-2.491563696,0.18
1.4,-2.503081244,0.18
1.4,-2.514598792,0.18
1.4,-2.526116344,0.18
1.4,-2.537633892,0.18
1.4,-2.54915144,0.18
1.4,-2.560668988,0.18
1.4,-2.572186536,0.18
1.4,-2.583704088,0.18
1.4,-2.595221636,0.18
1.4,-2.606739184,0.18
1.4,-2.618256732,0.18
1.4,-2.62977428,0.18
1.4,-2.641291832,0.18
1.4,-2.65280938,0.18
1.4,-2.664326928,0.18
1.4,-2.675844476,0.18
1.4,-2.687362028,0.18
1.4,-2.698879576,0.18
1.4,-2.710397124,0.18
1.4,-2.721914672,0.18
1.4,-2.73343222,0.18
1.4,-2.744949772,0.18
1.4,-2.75646732,0.18
1.4,-2.767984868,0.18
1.4,-2.779502416,0.18
1.4,-2.791019968,0.18
1.4,-2.802537516,0.18
1.4,-2.814055064,0.18
1.4,-2.825572612,0.18
1.4,-2.83709016,0.18
1.4,-2.848607712,0.18
1.4,-2.86012526,0.18
1.4,-2.871642808,0.18
1.4,-2.883160356,0.18
1.4,-2.894677904,0.18
1.4,-2.906195456,0.18
1.4,-2.917713004,0.18
1.4,-2.929230552,0.18
1.4,-2.9407481,0.18
1.4,-2.952265652,0.18
1.4,-2.9637832,0.18
1.4,-2.975300748,0.18
1.4,-2.986818296,0.18
1.4,-2.998335844,0.18
1.39993932,-3.009853144,0.18
1.399714568,-3.0213684,0.18
1.399324064,-3.032879228,0.18
1.39876788,-3.04438324,0.18
1.39804614,-3.055878056,0.18
1.397158992,-3.067361288,0.18
1.396106616,-3.078830556,0.18
1.394889232,-3.090283488,0.18
1.393507096,-3.101717704,0.18
1.391960488,-3.11313084,0.18
1.390249732,-3.124520524,0.18
1.388375184,-3.135884404,0.18
1.386337228,-3.147220116,0.18
1.384136292,-3.158525316,0.18
1.381772828,-3.169797656,0.18
1.379247328,-3.181034804,0.18
1.376560316,-3.192234428,0.18
1.373712348,-3.203394208,0.18
1.370704012,-3.214511832,0.18
1.367535932,-3.225584996,0.18
1.364208772,-3.2366114,0.18
1.360723212,-3.247588764,0.18
1.357079976,-3.258514812,0.18
1.353279824,-3.269387276,0.18
1.349323544,-3.280203904,0.18
1.345211948,-3.290962456,0.18
1.340945896,-3.3016607,0.18
1.336526268,-3.31229642,0.18
1.331953984,-3.322867412,0.18
1.327229988,-3.333371484,0.18
1.32235526,-3.343806456,0.18
1.317330812,-3.354170168,0.18
1.31215768,-3.364460476,0.18
1.306836944,-3.37467524,0.18
1.301369704,-3.384812344,0.18
1.295757088,-3.394869692,0.18
1.290000268,-3.404845192,0.18
1.284100432,-3.414736784,0.18
1.278058804,-3.424542412,0.18
1.271876632,-3.434260048,0.18
1.265555208,-3.443887676,0.18
1.259095832,-3.453423296,0.18
1.252499844,-3.46286494,0.18
1.245768616,-3.472210644,0.18
1.23890354,-3.481458476,0.18
1.231906044,-3.490606516,0.18
1.224777568,-3.499652868,0.18
1.2175196,-3.50859566,0.18
1.210133636,-3.517433036,0.18
1.202621212,-3.526163164,0.18
1.194983884,-3.534784236,0.18
1.187223236,-3.54329446,0.18
1.179340872,-3.55169208,0.18
1.171338432,-3.559975352,0.18
1.163217572,-3.56814256,0.18
1.154979972,-3.576192008,0.18
1.146627344,-3.584122028,0.18
1.13816142,-3.59193098,0.18
1.129583948,-3.599617244,0.18
1.120896712,-3.607179228,0.18
1.112101512,-3.61461536,0.18
1.103200168,-3.621924104,0.18
1.094194528,-3.62910394,0.18
1.085086456,-3.636153384,0.18
1.07587784,-3.643070976,0.18
1.066570592,-3.649855276,0.18
1.05716664,-3.656504884,0.18
1.047667928,-3.66301842,0.18
1.038076428,-3.669394532,0.18
1.028394132,-3.6756319,0.18
1.018623044,-3.681729232,0.18
1.008765188,-3.687685264,0.18
0.998822604,-3.69349876,0.18
0.98879736,-3.699168516,0.18
0.978691532,-3.704693356,0.18
0.968507212,-3.710072132,0.18
0.958246512,-3.715303736,0.18
0.94791156,-3.72038708,0.18
0.937504496,-3.725321112,0.18
0.927027476,-3.730104808,0.18
0.916482676,-3.734737176,0.18
0.90587228,-3.739217252,0.18
0.895198484,-3.743544116,0.18
0.884463504,-3.747716868,0.18
0.873669564,-3.75173464,0.18
0.862818904,-3.7555966,0.18
0.851913764,-3.759301952,0.18
0.840956416,-3.762849924,0.18
0.82994912,-3.76623978,0.18
0.818894164,-3.76947082,0.18
0.80779384,-3.772542372,0.18
0.796650448,-3.775453804,0.18
0.785466296,-3.778204508,0.18
0.7742437,-3.780793912,0.18
0.762984992,-3.783221484,0.18
0.7516925,-3.78548672,0.18
0.740368568,-3.787589148,0.18
0.729015544,-3.789528332,0.18
0.717635776,-3.791303876,0.18
0.706231628,-3.792915408,0.18
0.69480546,-3.794362592,0.18
0.683359644,-3.795645128,0.18
0.671896548,-3.796762756,0.18
0.660418552,-3.797715236,0.18
0.648928032,-3.79850238,0.18
0.637427368,-3.799124016,0.18
0.625918952,-3.79958002,0.18
0.61440516,-3.799870296,0.18
0.602888384,-3.799994784,0.18
0.591371008,-3.79995346,0.18
0.57985542,-3.799746332,0.18
0.568344008,-3.79937344,0.18
0.55683916,-3.798834864,0.18
0.545343256,-3.798130716,0.18
0.53385868,-3.79726114,0.18
0.522387812,-3.796226316,0.18
0.510933032,-3.795026464,0.18
0.499496712,-3.793661824,0.18
0.488081224,-3.792132684,0.18
0.476688936,-3.79043936,0.18
0.4653222,-3.788582204,0.18
0.453983384,-3.7865616,0.18
0.442674828,-3.784377964,0.18
0.431398884,-3.782031752,0.18
0.420157884,-3.779523452,0.18
0.40895416,-3.77685358,0.18
0.397790036,-3.774022692,0.18
0.38666782,-3.771031376,0.18
0.375589824,-3.767880248,0.18
0.36455834,-3.76456996,0.18
0.353575656,-3.761101204,0.18
0.342644044,-3.757474696,0.18
0.33176578,-3.753691184,0.18
0.320943108,-3.74975146,0.18
0.310178276,-3.745656332,0.18
0.299473516,-3.741406656,0.18
0.288831044,-3.737003312,0.18
0.278253068,-3.732447208,0.18
0.267741784,-3.727739292,0.18
0.25729936,-3.72288054,0.18
0.246927972,-3.717871956,0.18
0.236629764,-3.71271458,0.18
0.226406868,-3.70740948,0.18
0.216261408,-3.701957756,0.18
0.206195484,-3.69636054,0.18
0.196211184,-3.690618992,0.18
0.186310576,-3.6847343,0.18
0.176495712,-3.678707684,0.18
0.166768628,-3.672540392,0.18
0.15713134,-3.666233704,0.18
0.147585844,-3.659788928,0.18
0.13813412,-3.6532074,0.18
0.128778124,-3.64649048,0.18
0.119519796,-3.639639568,0.18
0.11036106,-3.632656072,0.18
0.101303808,-3.625541452,0.18
0.09234992,-3.618297176,0.18
0.083501252,-3.610924744,0.18
0.07475964,-3.603425692,0.18
0.066126892,-3.595801564,0.18
0.0576048,-3.588053948,0.18
0.049195128,-3.580184444,0.18
0.04089962,-3.572194692,0.18
0.032719996,-3.564086336,0.18
0.024657948,-3.555861068,0.18
0.016715156,-3.547520584,0.18
0.008893256,-3.539066616,0.18
0.001193876,-3.53050092,0.18
-0.006381392,-3.521825264,0.18
-0.013830976,-3.513041456,0.18
-0.021153332,-3.504151304,0.18
-0.02834694,-3.495156664,0.18
-0.035410316,-3.486059388,0.18
-0.042341992,-3.476861372,0.18
-0.049140528,-3.467564516,0.18
-0.05580452,-3.458170748,0.18
-0.06233258,-3.448682016,0.18
-0.068723364,-3.439100288,0.18
-0.074975544,-3.429427548,0.18
-0.08108782,-3.4196658,0.18
-0.087058928,-3.409817068,0.18
-0.092887632,-3.399883396,0.18
-0.09857272,-3.38986684,0.18
-0.10411302,-3.379769476,0.18
-0.109507376,-3.3695934,0.18
-0.114754676,-3.359340716,0.18
-0.119853832,-3.349013556,0.18
-0.12480378,-3.338614056,0.18
-0.129603504,-3.328144368,0.18
-0.134252004,-3.317606668,0.18
-0.138748312,-3.30700314,0.18
-0.143091508,-3.29633598,0.18
-0.14728068,-3.2856074,0.18
-0.151314964,-3.27481962,0.18
-0.155193528,-3.26397488,0.18
-0.15891556,-3.253075424,0.18
-0.162480296,-3.242123516,0.18
-0.165886996,-3.231121424,0.18
-0.169134948,-3.220071424,0.18
-0.172223484,-3.208975816,0.18
-0.175151964,-3.197836888,0.18
-0.177919776,-3.18665696,0.18
-0.180526352,-3.17543834,0.18
-0.182971152,-3.16418336,0.18
-0.185253664,-3.152894348,0.18
-0.18737342,-3.141573648,0.18
-0.189329976,-3.1302236,0.18
-0.191122932,-3.118846564,0.18
-0.192751912,-3.107444896,0.18
-0.19421658,-3.096020956,0.18
-0.195516632,-3.084577116,0.18
-0.1966518,-3.073115744,0.18
-0.197621844,-3.061639216,0.18
-0.198426568,-3.050149916,0.18
-0.199065804,-3.03865022,0.18
-0.19953942,-3.027142512,0.18
-0.199847316,-3.01562918,0.18
-0.199989428,-3.004112608,0.18
-0.200034272,-2.99259518,0.18
-0.200223776,-2.981079292,0.18
-0.200579052,-2.969567324,0.18
-0.20110002,-2.95806166,0.18
-0.201786576,-2.946564692,0.18
-0.202638576,-2.9350788,0.18
-0.203655844,-2.923606364,0.18
-0.204838172,-2.91214976,0.18
-0.206185308,-2.900711368,0.18
-0.207696976,-2.889293552,0.18
-0.209372864,-2.877898684,0.18
-0.211212624,-2.86652912,0.18
-0.213215876,-2.855187224,0.18
-0.2153822,-2.843875344,0.18
-0.217711152,-2.83259582,0.18
-0.220202248,-2.821350996,0.18
-0.222854972,-2.8101432,0.18
-0.225668772,-2.798974752,0.18
-0.228643068,-2.787847976,0.18
-0.23177724,-2.776765168,0.18
-0.23507064,-2.765728632,0.18
-0.238522588,-2.754740652,0.18
-0.242132364,-2.743803504,0.18
-0.24589922,-2.73291946,0.18
-0.24982238,-2.722090772,0.18
-0.253901028,-2.711319688,0.18
-0.258134316,-2.700608436,0.18
-0.262521372,-2.68995924,0.18
-0.267061284,-2.679374304,0.18
-0.271753108,-2.668855824,0.18
-0.276595876,-2.65840598,0.18
-0.281588584,-2.64802694,0.18
-0.286730192,-2.637720848,0.18
-0.29201964,-2.627489848,0.18
-0.297455832,-2.61733606,0.18
-0.303037636,-2.60726158,0.18
-0.3087639,-2.597268508,0.18
-0.314633436,-2.587358904,0.18
-0.320645024,-2.577534832,0.18
-0.326797424,-2.56779832,0.18
-0.333089356,-2.558151392,0.18
-0.339519516,-2.548596044,0.18
-0.346086576,-2.539134256,0.18
-0.352789168,-2.529767996,0.18
-0.359625908,-2.520499196,0.18
-0.366595376,-2.51132978,0.18
-0.373696128,-2.502261652,0.18
-0.380926696,-2.493296692,0.18
-0.388285576,-2.484436752,0.18
-0.395771244,-2.475683672,0.18
-0.403382152,-2.467039268,0.18
-0.411116716,-2.458505328,0.18
-0.41897334,-2.450083624,0.18
-0.426950392,-2.4417759,0.18
-0.43504622,-2.433583876,0.18
-0.443259144,-2.425509252,0.18
-0.45158746,-2.417553704,0.18
-0.460029448,-2.40971888,0.18
-0.468583352,-2.4020064,0.18
-0.477247404,-2.394417864,0.18
-0.486019804,-2.386954848,0.18
-0.494898736,-2.379618896,0.18
-0.503882364,-2.372411528,0.18
-0.512968816,-2.36533424,0.18
-0.522156216,-2.3583885,0.18
-0.531442656,-2.351575744,0.18
-0.540826216,-2.344897384,0.18
-0.550304948,-2.338354808,0.18
-0.559876884,-2.331949372,0.18
-0.569540048,-2.3256824,0.18
-0.579292428,-2.319555192,0.18
-0.589132012,-2.313569016,0.18
-0.599056752,-2.30772512,0.18
-0.608970064,-2.301922796,0.18
-0.618826144,-2.295963828,0.18
-0.628595416,-2.289863588,0.18
-0.638275856,-2.283623332,0.18
-0.647865452,-2.277244364,0.18
-0.65736222,-2.270728,0.18
-0.666764196,-2.264075588,0.18
-0.67606942,-2.257288516,0.18
-0.685275976,-2.25036818,0.18
-0.694381944,-2.243316024,0.18
-0.703385448,-2.2361335,0.18
-0.712284612,-2.228822108,0.18
-0.7210776,-2.221383352,0.18
-0.72976258,-2.213818784,0.18
-0.73833776,-2.206129964,0.18
-0.74680136,-2.198318492,0.18
-0.755151624,-2.19038598,0.18
-0.763386824,-2.182334076,0.18
-0.771505252,-2.174164452,0.18
-0.779505224,-2.165878796,0.18
-0.787385084,-2.157478828,0.18
-0.795143196,-2.148966292,0.18
-0.802777956,-2.140342944,0.18
-0.810287776,-2.13161058,0.18
-0.817671104,-2.122771004,0.18
-0.824926412,-2.113826052,0.18
-0.832052188,-2.104777572,0.18
-0.839046964,-2.095627448,0.18
-0.845909284,-2.086377572,0.18
-0.852637724,-2.077029864,0.18
-0.859230896,-2.067586256,0.18
-0.865687432,-2.058048708,0.18
-0.872005992,-2.0484192,0.18
-0.878185264,-2.03869972,0.18
-0.884223972,-2.028892292,0.18
-0.89012086,-2.018998944,0.18
-0.895874708,-2.009021728,0.18
-0.901484324,-1.998962708,0.18
-0.906948548,-1.988823976,0.18
-0.91226624,-1.978607628,0.18
-0.917436304,-1.96831578,0.18
-0.922457664,-1.957950572,0.18
-0.927329284,-1.947514144,0.18
-0.932050148,-1.937008668,0.18
-0.936619284,-1.926436316,0.18
-0.941035744,-1.91579928,0.18
-0.945298608,-1.905099764,0.18
-0.949406996,-1.894339988,0.18
-0.953360056,-1.88352218,0.18
-0.957156968,-1.872648584,0.18
-0.960796944,-1.861721452,0.18
-0.964279236,-1.850743052,0.18
-0.967603112,-1.839715656,0.18
-0.970767892,-1.828641548,0.18
-0.973772912,-1.817523028,0.18
-0.976617556,-1.8063624,0.18
-0.979301232,-1.795161976,0.18
-0.981823384,-1.783924076,0.18
-0.984183488,-1.772651028,0.18
-0.986381056,-1.761345176,0.18
-0.988415636,-1.750008856,0.18
-0.990286796,-1.73864442,0.18
-0.99199416,-1.727254224,0.18
-0.993537364,-1.715840628,0.18
-0.994916096,-1.704406,0.18
-0.996130068,-1.692952708,0.18
-0.997179024,-1.681483124,0.18
-0.998062756,-1.669999632,0.18
-0.998781068,-1.658504604,0.18
-0.999333824,-1.647000424,0.18
-0.9997209,-1.63548948,0.18
-0.99994222,-1.62397416,0.18
-1,-1.61245684,0.18
-1,-1.600939292,0.18
-1,-1.589421744,0.18
-1,-1.577904196,0.18
-1,-1.566386644,0.18
-1,-1.554869096,0.18
-1,-1.543351548,0.18
-1,-1.531834,0.18
-1,-1.520316452,0.18
-1,-1.5087989,0.18
-1,-1.497281352,0.18
-1,-1.485763804,0.18
-1,-1.474246256,0.18
-1,-1.462728708,0.18
-1,-1.451211156,0.18
-1,-1.439693608,0.18
-1,-1.42817606,0.18
-1,-1.416658512,0.18
-1,-1.40514096,0.18
-1,-1.393623412,0.18
-1,-1.382105864,0.18
-1,-1.370588316,0.18
-1,-1.359070768,0.18
-1,-1.347553216,0.18
-1,-1.336035668,0.18
-1,-1.32451812,0.18
-1,-1.313000572,0.18
-1,-1.30148302,0.18
-1,-1.289965472,0.18
-1,-1.278447924,0.18
-1,-1.266930376,0.18
-1,-1.255412828,0.18
-1,-1.243895276,0.18
-1,-1.232377728,0.18
-1,-1.22086018,0.18
-1,-1.209342632,0.18
-1,-1.197825084,0.18
-1,-1.186307532,0.18
-1,-1.174789984,0.18
-1,-1.163272436,0.18
-1,-1.151754888,0.18
-1,-1.140237336,0.18
-1,-1.128719788,0.18
-1,-1.11720224,0.18
-1,-1.105684692,0.18
-1,-1.094167144,0.18
-1,-1.082649592,0.18
-1,-1.071132044,0.18
-1,-1.059614496,0.18
-1,-1.048096948,0.18
-1,-1.0365794,0.18
-1,-1.025061848,0.18
-1,-1.0135443,0.18
-1,-1.002026752,0.18
-1,-0.990509204,0.18
-1,-0.978991652,0.18
-1,-0.967474104,0.18
-1,-0.955956556,0.18
-1,-0.944439008,0.18
-1,-0.93292146,0.18
-1,-0.921403908,0.18
-1,-0.90988636,0.18
-1,-0.898368812,0.18
-1,-0.886851264,0.18
-1,-0.875333712,0.18
-1,-0.863816164,0.18
-1,-0.852298616,0.18
-1,-0.840781068,0.18
-1,-0.82926352,0.18
-1,-0.817745968,0.18
-1,-0.80622842,0.18
-1,-0.794710872,0.18
-1,-0.783193324,0.18
-1,-0.771675776,0.18
-1,-0.760158224,0.18
-1,-0.748640676,0.18
-1,-0.737123128,0.18
-1,-0.72560558,0.18
-1,-0.714088028,0.18
-1,-0.70257048,0.18
-1,-0.691052932,0.18
-1,-0.679535384,0.18
-1,-0.668017836,0.18
-1,-0.656500284,0.18
-1,-0.644982736,0.18
-1,-0.633465188,0.18
-1,-0.62194764,0.18
-1,-0.610430088,0.18
-1,-0.59891254,0.18
-1,-0.587394992,0.18
-1,-0.575877444,0.18
-1,-0.564359896,0.18
-1,-0.552842344,0.18
-1,-0.541324796,0.18
-1,-0.529807248,0.18
-1,-0.5182897,0.18
-1,-0.506772152,0.18
-1,-0.4952546,0.18
-1,-0.483737052,0.18
-1,-0.472219504,0.18
-1,-0.460701956,0.18
-1,-0.449184404,0.18
-1,-0.437666856,0.18
-1,-0.426149308,0.18
-1,-0.41463176,0.18
-1,-0.403114212,0.18
-1,-0.39159666,0.18
-1,-0.380079112,0.18
-1,-0.368561564,0.18
-1,-0.357044016,0.18
-1,-0.345526468,0.18
-1,-0.334008916,0.18
-1,-0.322491368,0.18
-1,-0.31097382,0.18
-1,-0.299456272,0.18
-1,-0.28793872,0.18
-1,-0.276421172,0.18
-1,-0.264903624,0.18
-1,-0.253386076,0.18
-1,-0.241868528,0.18
-1,-0.230350976,0.18
-1,-0.218833428,0.18
-1,-0.20731588,0.18
-1,-0.195798332,0.18
-1,-0.18428078,0.18
-1,-0.172763232,0.18
-1,-0.161245684,0.18
-1,-0.149728136,0.18
-1,-0.138210588,0.18
-1,-0.126693036,0.18
-1,-0.115175488,0.18
-1,-0.10365794,0.18
-1,-0.092140392,0.18
-1,-0.080622844,0.18
-1,-0.069105292,0.18
-1,-0.057587744,0.18
-1,-0.046070196,0.18
-1,-0.034552648,0.18
-1,-0.023035096,0.18
-1,-0.011517548,0.18
-1,0,0.18
-0.999933672,0.011517296,0.18
-0.999734704,0.02303306,0.18
-0.999403116,0.034545772,0.18
-0.998938956,0.0460539,0.18
-0.998342284,0.05755592,0.18
-0.99761318,0.069050304,0.18
-0.99675174,0.080535528,0.18
-0.995758076,0.092010068,0.18
-0.994632324,0.103472404,0.18
-0.993374632,0.114921016,0.18
-0.991985168,0.12635438,0.18
-0.990464112,0.137770988,0.18
-0.988811668,0.149169316,0.18
-0.987028056,0.160547856,0.18
-0.985113516,0.1719051,0.18
-0.983068296,0.18323954,0.18
-0.980892668,0.194549672,0.18
-0.978586924,0.205834,0.18
-0.976151364,0.21709102,0.18
-0.97358632,0.228319244,0.18
-0.970892124,0.23951718,0.18
-0.96806914,0.250683344,0.18
-0.96511774,0.261816256,0.18
-0.962038312,0.272914436,0.18
-0.958831268,0.283976412,0.18
-0.955497032,0.29500072,0.18
-0.952036048,0.305985892,0.18
-0.948448772,0.316930476,0.18
-0.944735684,0.32783302,0.18
-0.940897272,0.338692076,0.18
-0.936934052,0.3495062,0.18
-0.93284654,0.360273964,0.18
-0.928635288,0.370993936,0.18
-0.924300848,0.381664696,0.18
-0.9198438,0.392284828,0.18
-0.915264728,0.40285292,0.18
-0.910564248,0.413367572,0.18
-0.905742976,0.423827392,0.18
-0.90080156,0.434230992,0.18
-0.895740644,0.444576984,0.18
-0.890560912,0.454864008,0.18
-0.88526304,0.465090688,0.18
-0.879847736,0.475255676,0.18
-0.87431572,0.48535762,0.18
-0.868667724,0.49539518,0.18
-0.862904496,0.505367024,0.18
-0.857026804,0.515271828,0.18
-0.851035424,0.525108284,0.18
-0.844931148,0.53487508,0.18
-0.838714796,0.544570924,0.18
-0.832387184,0.554194532,0.18
-0.825949152,0.56374462,0.18
-0.819401556,0.573219928,0.18
-0.812745268,0.5826192,0.18
-0.805981164,0.591941184,0.18
-0.799110144,0.601184644,0.18
-0.792133124,0.610348356,0.18
-0.785051024,0.619431104,0.18
-0.777864784,0.628431684,0.18
-0.770575356,0.6373489,0.18
-0.763183712,0.646181568,0.18
-0.755690832,0.65492852,0.18
-0.748097704,0.663588596,0.18
-0.74040534,0.672160644,0.18
-0.73261476,0.680643528,0.18
-0.724726996,0.689036124,0.18
-0.716743096,0.697337316,0.18
-0.70866412,0.705546008,0.18
-0.700491136,0.713661104,0.18
-0.692225228,0.721681532,0.18
-0.683867496,0.729606228,0.18
-0.675419048,0.737434136,0.18
-0.666881004,0.745164228,0.18
-0.6582545,0.752795468,0.18
-0.649540672,0.760326848,0.18
-0.640740684,0.767757368,0.18
-0.631855696,0.775086044,0.18
-0.622886896,0.782311904,0.18
-0.613835464,0.789433988,0.18
-0.604702608,0.796451352,0.18
-0.595489536,0.803363064,0.18
-0.586197468,0.810168208,0.18
-0.576827644,0.816865884,0.18
-0.5673813,0.823455196,0.18
-0.557859692,0.829935276,0.18
-0.548264084,0.836305264,0.18
-0.538595744,0.842564316,0.18
-0.52885596,0.848711596,0.18
-0.519046024,0.854746292,0.18
-0.509167232,0.860667608,0.18
-0.4992209,0.866474752,0.18
-0.489208344,0.872166956,0.18
-0.479130892,0.877743464,0.18
-0.468989884,0.88320354,0.18
-0.45878666,0.888546452,0.18
-0.44852258,0.8937715,0.18
-0.438199004,0.898877988,0.18
-0.427817296,0.903865232,0.18
-0.41737884,0.90873258,0.18
-0.406885016,0.913479384,0.18
-0.396337216,0.918105012,0.18
-0.385736844,0.922608848,0.18
-0.375085304,0.9269903,0.18
-0.364384004,0.931248784,0.18
-0.353634368,0.935383736,0.18
-0.342837824,0.939394608,0.18
-0.3319958,0.943280864,0.18
-0.32110974,0.947041992,0.18
-0.31018108,0.950677496,0.18
-0.299211272,0.954186888,0.18
-0.288201776,0.957569704,0.18
-0.277154048,0.960825496,0.18
-0.266069556,0.963953832,0.18
-0.254949768,0.9669543,0.18
-0.243796164,0.969826496,0.18
-0.232610216,0.972570044,0.18
-0.221393412,0.975184576,0.18
-0.21014724,0.977669748,0.18
-0.198873192,0.980025232,0.18
-0.187572764,0.982250712,0.18
-0.176247452,0.984345892,0.18
-0.16489876,0.9863105,0.18
-0.153528196,0.988144268,0.18
-0.142137264,0.989846956,0.18
-0.130727476,0.99141834,0.18
-0.119300348,0.992858212,0.18
-0.107857396,0.994166376,0.18
-0.096400136,0.99534266,0.18
-0.084930088,0.996386912,0.18
-0.073448772,0.997298992,0.18
-0.061957716,0.998078776,0.18
-0.05045844,0.99872616,0.18
-0.038952472,0.999241064,0.18
-0.027441332,0.999623416,0.18
-0.015926556,0.999873164,0.18
-0.004409668,0.999990276,0.18
